review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
5db0428467517d8eea2a259d187c8edc,9048f1cdb0bbc082cc3bdd315f052bf3,5,Otimo,Recomendo a loja e os produtos são de ótima qualidade ,2018-05-03 00:00:00,2018-05-05 11:31:25
294be538613db1855bb94ada172cb8a2,a2637131fb3a0082e4d7e750a4fe484a,5,Ótima ,Produto entregue bem antes do prazo parabéns ,2018-05-11 00:00:00,2018-05-12 07:41:16
986ab1a30d3177315ed0f6433996eabb,64439b9234594e291aa9a30c226f257e,1,Respeitem mais os cliente,Vcs são todos enrolados não teem respeito com p cliente até hoje meu produto não chegou só sabem mentir entregar que é bom nada mais de 20 dias e não me entregaram nada ,2018-07-27 00:00:00,2018-07-27 21:12:02
60b237de593a9438ec79a19d186277de,e9d8fe23d3a29a599625b57e5fd6766b,5,Ótimo produto,"Recebi meu produto tudo certinho e antes do prazo, adorei a empresa está de parabens.
",2018-07-22 00:00:00,2018-07-24 22:37:49
98d3a00cdbd516e9f89586125b88d59a,3e36ac046e031f1d3e1f8ce6767c018c,5,Produto bom,"Produto bom, foi enviado rapidamente ",2018-08-05 00:00:00,2018-08-08 19:52:43
5a1eca23a3b9cae054b266b583ae9c89,660a7ffb4e94f34f45b4a1e2c04916d6,5,Recomendo!!!,O produto foi entregue antes do prazo estabelecido e o valor muito competitivo.,2018-05-12 00:00:00,2018-05-14 14:00:32
43d57e842c463cdfc83687e70da7b1bc,84580325d236dbdc6585c81d12f5c9ab,3,Entrega,"É de se chatear, você compra a mercadoria, paga o frete e tem que se aventurar para retirar sua mercadoria. Você vai porque precisa do produto porque a vontade é de desistir da compra. ",2018-05-30 00:00:00,2018-05-31 00:32:27
be478d4dcd43d78a8c73a0a6f5eada0c,0ea7c4f19490b13285f00729f7f9b276,1,Não recebi a colcha Fanta,Foi me enviado apenas um dos itens. A colcha Fantasy roxa não foi enviada.,2018-05-22 00:00:00,2018-05-23 13:01:04
7c1ed09efc1b29f8f93add04d312381c,896b228e1623e6b8f20f2b3782750d48,1,Não funciona ,"O mini scanner não esta funcionando, preciso fazer a troca do produto",2018-08-01 00:00:00,2018-08-01 19:12:15
8825699cbf41047a1bf2d58b482a2923,3d505913f0e487f72d47fa0813d00222,5,lannister de parabéns ,"Amo comprar nas lannister, entrega muito rápida e super recomendo o site!!",2018-05-03 00:00:00,2018-05-03 22:39:55
285085e4666eab18fa9a689fdc18417a,6a237417299073f59f68b14d3eb4c794,3,Produto diferente da foto,"Bom dia.
O produto que recebi é diferente do que a loja mostra como foto.
Gostaria de devolver o mesmo e estornar o valor do cartão.
Muito obrigado.
Att.
",2018-05-19 00:00:00,2018-05-21 11:24:44
8ea37a946daf7b93d1fd59869cb5048f,98889198028c9110a7e574e3969b96cd,1,FALTA ,"foram comprados 2 itens
CACHEPOT - RECEBIDO
BUXINHO - NAO RECEBI
",2018-07-05 00:00:00,2018-07-05 20:20:54
ad4353440dddfe0fbe463a849236776c,8511c084d79be37aa0cdc0c9985738d3,5,recomendo,ótimo preço e entrega rápida ,2018-08-17 00:00:00,2018-08-18 15:21:59
9c5fd8545e513897a409ac9d639d754f,99f1b8c7375ffb25df3f411e1268cd7f,5,Adipômetro Sanny,"Recebi antes do prazo previsto, é ótimo e vai me ajudar muito na prática clinica. Recomendo!",2018-05-20 00:00:00,2018-05-20 19:25:47
ec0ba2579c15f2612aed890381a17a97,b50045898b1f2d9c7c9b68f8902e1d45,5,super recomendo,otima,2018-07-12 00:00:00,2018-07-14 22:53:37
1506820580e7113274d85a8ecaa97242,7a9d100d2a88bd95c3f8acd4af29d3e8,4,otims,recomendo,2018-06-08 00:00:00,2018-06-09 15:22:43
1ab809bb76bdc6381003489366f63b1f,652e395eca81cbe843ef95202a101cf0,1,Erro de produto,"O produto entregue é diferente do produto comprado no site e diferente da foto do produto no site, além disso, não é compatível com o aspirador de pó Electrolux Ergoeasy Titan.",2018-07-31 00:00:00,2018-08-01 13:31:03
2e0c5a0b3b3c17278d0a6dbd64713a82,43b1a006a45825d17b170589b587f07c,5,10,"Viu tudo certo produto eu perdi muito obrigado 

",2018-08-03 00:00:00,2018-08-04 00:11:14
29e16c744407c89798aa9fb89d2035d0,74d91ba3a172d733579d4b1b56c9c3e9,5,chegou antes do prazo,excelente,2018-07-06 00:00:00,2018-07-06 22:02:20
042cd74de8d76d3ef7b1bfdfd0e92835,7423b4cc85c866b575901e064a27c5e1,5,Ótimo produto ,Excelente relógio perfeito ,2018-04-28 00:00:00,2018-04-29 01:53:59
048f2c1863ecb829fa1743118faa3bc3,0a56861d762ee1f82f5cdc2de2b1f71a,5,otimoo,veioo muito rapido.. e é exelente .. qualidade muito booa .. ,2018-06-30 00:00:00,2018-07-02 18:09:28
1d4b0c599ff3a369c08f7e333357d658,8d3e2758268f6374b2402769a37c6905,5,Recomendo,Compra fácil. Rápida. Recomendo,2018-08-14 00:00:00,2018-08-15 05:17:11
fea6ec14706fc755401a90b8f893ac6c,2614277cdd7148ffedbc0bc25278eac3,5,super recomendo,"Muito eficiente, recebi antes do prazo",2018-05-25 00:00:00,2018-05-28 11:49:11
6b048ca3b7adff2d76c1d0fb61edd035,a137445b2ef43929329761dadf764f5a,5,Excelente,Produto muito bom...,2018-06-27 00:00:00,2018-07-01 21:03:16
7c0f3511946823176aa39b62b095a1ef,9a782f23eb6da2242a6a594ddaf8bbd9,1,Não chegou no prazo,"Fiz a solicitação de cancelamento na mesma hora que comprei, e mesmo assim ainda não fui reembolsada.",2018-08-08 00:00:00,2018-08-10 22:31:36
a75eaa921c8bccdacceac3c835794fe2,1648b503676883c70854279700e3cfc3,5,Ótimo ,Ótimo produto ,2018-05-16 00:00:00,2018-05-17 02:48:36
6b8d2bfa8f21267c24ff16a0e782e14c,8e3aafa608957bdc2ddb74b7d9a7a559,5,Produto excelente,Cadiveu é maravilhoso!!!,2018-08-10 00:00:00,2018-08-10 20:42:28
000688fa7009b3c9fafe4950b37cbc81,f7445b0cae0fd4d05894171adcc55931,5,Bom,Meu sait preferido ,2018-06-19 00:00:00,2018-06-20 04:48:13
4b9d46286f8df3f18c88fb20787e9a48,bda1d0a447e146223cefd1f3a4492701,5,top,Produto top,2018-05-16 00:00:00,2018-05-17 11:20:57
fd92ce526f98a9bee9fd1945e4f22bce,305c64156d718f215d3d7cdc8be8b39c,1,ruim,"nao recebi a entrega completa , so me entregaram a base faltou o carrinho e o bebe conforto ",2018-05-04 00:00:00,2018-05-05 12:11:41
6e17be773c3602ce4222e591ade7c76b,4708b6cbf7e34b7dbf3f7b75d6bfbd00,5,Ótimo custo benefício,"Produto bom, preço bom e entregue no prazo. Recomento!!!",2018-08-21 00:00:00,2018-08-22 15:46:12
a2c5f2d89bf35609d11057d61e326f68,194ebcd816ac70981d451d2fe1eb9347,5,Muito bom.,"Produto ótimo, correspondeu às expectativas.",2018-07-03 00:00:00,2018-07-03 17:33:32
45dc1fcab0e31c0a3e3fcfe8e84580c6,21c24f8f2452ec20a5184abfb269c35e,4,Muito bom,👍,2018-08-17 00:00:00,2018-08-17 16:17:33
9adf002a96b12dab2a437bc86aa5055a,0d71624d3497568c5af4fa0fc5faa967,5,Excelente,"Chegou antes do prazo
",2018-08-23 00:00:00,2018-08-25 21:17:14
3a659a12f239b1d0b6df7bd771e0aa03,6ac81ce742f436d1d7de699cb7355a81,5,Excelente,"Produto chegou rápido, direitinho. Recomendo a loja. Super profissionais, mantiveram contato constante até a chegada dos itens.",2018-08-02 00:00:00,2018-08-03 02:14:30
0e9b63664a7486728c27e74c7d03a7e1,ca575ea0d8cb38ef5d4d3bdded6ee535,4,recomendo,"Solicitei a troca do tapete antes da entrega. Porém, era para na entrega eu nao receber e o meu condomínio recebeu. O produto não foi aberto e preciso fazer a troca por um tapete 3x2. Estou aguardando",2018-06-08 00:00:00,2018-06-11 16:51:18
669c6d63a4b19c911e58af3c12a83e4b,5ce08134a7e1f35b93fe223acef734bf,1,Ruim,As ferramentas do aplicativo não são eficases. Solicitei o concelamento de uma compra antes da nota fiscal ser emitida a solicitacao foi aceita porém não foi efetivada. O produto chegou .,2018-07-04 00:00:00,2018-07-04 22:06:45
81cecca57dfba2662692ec17427bb0ee,8528dca53d56bc80b2762f5506b12296,5,Carregador de baterias ,Ainda não testei ,2018-08-16 00:00:00,2018-08-19 01:57:50
1c9f008242f32859312de2fd8ac2857b,592f7e6106642583c61e25ecf2cb8cef,5,SUPER RECOMENDADO ,"Gosto muito da loja e de consumir os produtos, porem só não gosto de trabalhar com os correios para entregar as minhas encomendas....",2018-05-18 00:00:00,2018-05-21 11:11:41
bb1f7bf4013b353edba78486f176143c,c3b1312808b5e55eda5efa7fcb111b00,4,Recomendo,Só não coerente o valor do frete.,2018-07-24 00:00:00,2018-07-30 16:53:39
7f155545fb4c3c786c7ba3e1083db32f,769d812b1dd036eb0a69578537ff5320,5,BOM VENDEDOR,"Produto perfeito, entrega dentro do prazo e atenciosos com o cliente.",2018-03-29 00:00:00,2018-05-29 22:11:00
ab988d3fb0b11ff1269f0aaf53149ae3,cc72e34236e519ea8144e041bb5fd133,3,5,Sim,2018-05-19 00:00:00,2018-05-20 11:31:29
85092eae812ad003b70a0dababc92591,86a7cb5d6724e24612314e7a96b0b14a,5,Ok,Ok,2018-08-28 00:00:00,2018-08-31 00:02:52
6f2319ffdc28de7c37dacdeb65cf7c77,74fedc6aa056c9359846751fe21a8676,1,Produto falsificado ,"Comprei o relógio casio rose Gold e o que chegou é completamente diferente da imagem, após fazer umas pesquisas na internet descobri que se trata de uma replica. Fiquei bastante chateada com a compra.",2018-07-28 00:00:00,2018-07-29 02:12:25
9aa80f0477ca7e66662cf8a68acae4e8,4908721d56a113679fe934dfce599add,3,recomemndo.,"valeu 
muito bom.",2018-05-04 00:00:00,2018-05-09 18:36:27
d6cb9db859bb0dd1687adf3f8418b0e2,c132bc0c62bbe1c74a7944877af2246b,5,Super recomendado 17/05/,Recebi o produto em ótimas condições.,2018-05-16 00:00:00,2018-05-17 21:09:50
f9801628904c4fec49280cb4c4e7f109,86c94a0d5411b58234ceb4ddda0ee6c1,5,recomendo sim,otimo,2018-08-22 00:00:00,2018-08-27 11:38:04
e884f18df1f1eaf5cd40c370ca2d7387,fa4c59a94711decb9c0410a0e7f878bc,1,Sem comprometimento,"Sem previsão de recebimento, a lannister deveria não fazer qualquer tipo de negócio e prezar pelo clientes da lannister que são fiéis.",2018-08-10 00:00:00,2018-08-12 14:07:06
e09453bad20c20ea6fe88471b5bf4fb4,2cad1cf90acc3870d982eafa58b9a657,5,Cartucho Tinta HP,Chegou dentro do prazo.,2018-08-21 00:00:00,2018-08-21 21:34:52
0dd6f386aca101b121f05706abf3e67b,6a8ead05c1fec9733ff10c379faa4e59,2,Produto com defeito,"A mascara veio com um pequeno defeito na estampa como se tivesse derretido, so não devolverei porque se trata de um presente
Que a loja confira os produtos da próxima vez antes de envia a seus client",2018-05-22 00:00:00,2018-05-27 13:07:48
27bcb998245f0bf189a072776445de92,1b9b1209ee112e9b2276c880746615e4,5,Excelente!!!,"Lindo, leve e quentinho, ",2018-08-04 00:00:00,2018-08-06 09:38:06
d4aec5abfe83d92687c3697a98d50667,5ac3fcbc8dcadd9d700bd4dea8aca74d,4,recomendo,bom produto,2018-05-05 00:00:00,2018-05-07 23:02:08
43e9279b8c4904c42a17664ce650063e,4abc7b5330425bcf9c2f7f48151a88c0,5,Ótimo ,Nota 10,2018-08-08 00:00:00,2018-08-11 04:24:06
8d568e3ace01c46a244946ae33ab648c,181ba9a81073ea2d653d9a7338f4cf98,3,Entrega rápida,Envio rápido porém não foi entregue o produto que estava na descrição. Foi entregue o novo whey isolate definition.,2018-05-15 00:00:00,2018-05-15 18:34:33
385eb8c971979c041e4a81a4cee8e1b2,772c351a74ac46cb09d3733ed52c8058,3,Comprei dois e recebi um,Posso dizer que é a segunda vez que compro pelo stark primeira vez entregaram antes do prazo e tudo certo agora comprei duas luminárias entregaram uma só.,2018-06-21 00:00:00,2018-06-21 18:04:03
826d24b9fad70081681211a3e0ee5898,3f0d61c44dd01ad249fa7589cbdcb8b3,5,Aprovado,"Produto confere com a descrição, chegou bem antes da data prevista.Indico",2018-06-06 00:00:00,2018-06-07 02:31:35
d5c53719d693b137cb69c2163061bae3,03481652329171ff571df2c58bae0167,4,Antes,A loja trabalhou bem e a entrega ocorreu antes do prazo!,2018-07-09 00:00:00,2018-07-12 11:10:10
036963bd2c4b9a231d2a7079bbba47a8,56c342adb8f074b20da098539a429d68,1,ruim,nao recebi o relogio de parede,2018-08-14 00:00:00,2018-08-14 21:58:24
d43c9dcdb7c9e532f0d0e686a95d8734,454a297f19c15e3f7a16c16961029402,1,Resolva o problema ,O produto ou meu dinheiro de volta ... lannister avalie melhor as suas lojas parceiras .,2018-07-15 00:00:00,2018-07-16 01:48:39
163eb20d4f69292af58e1cc0eaef01a1,6ef662a8188539a6881080ef916fddf0,4,Aprovado,"Tesouras afiadas em perfeito estado , design bonito e super faceis de manusear ",2018-06-03 00:00:00,2018-06-05 21:10:56
902a63792a8dba86b26ffb48f86ed467,707c884622a611c1c2c7b247c01f0121,5,Super recomendo,O melhor material que já usei,2018-07-14 00:00:00,2018-07-15 01:44:43
75d3d43ed792cf06af10af6fa42d2251,dade660d65ac835c39909f69a15baeab,4,Loja Séria Entregador 👎,"Loja correta, séria. Entregador não respeitou prazo por causa da greve, mais não somente...precisei reclamar para acelerar a entrega. Loja = ok, produto = ok, entrega...👎👎👎👎",2018-06-20 00:00:00,2018-06-23 20:09:45
4afe282231340c2f7641439c776d4d7b,e112dc2744c9e024795bee7be6ff73de,5,Excelente,Ótimo produto,2018-07-10 00:00:00,2018-07-15 21:41:44
22c2564ea001236505a21acb359ab787,b669dc3736aa7bf3f5f181f9f460dde5,5,Recebi o produto antes do,Otimo,2018-08-30 00:00:00,2018-08-30 23:58:11
a53ff6f163d0244869e24916c34fc157,454c3851ea6ca1eaa09fd44d2502aac0,1,Saia de cama ,Não gostei do produto. Muito ruim o tecido ,2018-08-09 00:00:00,2018-08-10 05:54:39
0157cbf2ad5add2ac0c1cbe36ec903d0,3613892d0bff9156e733d4f86a1cd12b,4,excelente produto,produto muito bom...conforme o esperado,2018-05-05 00:00:00,2018-05-09 17:17:18
05818228128378bfeac28ea1d734d215,0de4d39666b134214c03a51f7d1eba45,5,Ótimo ,Produto ótimo ,2018-05-05 00:00:00,2018-05-05 23:39:13
f51a5d398f2374cb21257cc26a2ee01a,dcbec508f4fc195063833b2054995d32,1,6,Eu não tenho notícias do pedido anos do se e o correio da minha cidade,2018-05-02 00:00:00,2018-05-02 11:17:26
fac050e468382a07907d535b8b5ecf66,b27ffd98b450ba9120b7ebd8d6bb75db,5,Muito satisfeito!,A entrega foi extremamente rápida e o produto é excelente. Estou muito satisfeito com a compra.,2018-07-07 00:00:00,2018-07-09 22:27:37
e0a483be746130a396577c583f03bc06,334f482925d3aa622ddc1f0766af4736,5,Maravilhoso,Banquinho de ótima qualidade.. Adorei,2018-08-07 00:00:00,2018-08-09 15:44:07
a773aec55aa5810925ce7900bd339763,7746abd9cd9de029b5abc83ade0304b9,5,Muito satisfeita,"Adorei minha compra, chegou super rápido, recomendo muito a Lojas lannister, minha preferida.",2018-06-28 00:00:00,2018-06-29 02:26:50
d53b72846679fd4e85bb4b619f443a01,b2e34c92ddedf5ecaa982b0736bffd56,4,Ótimo ,Muito bom,2018-06-05 00:00:00,2018-06-07 19:32:54
9108b0dce0a27b975cbdd5cad3464c73,10670df5f8bf4bf17a02524ee39b5b0b,5,"Muito bom, recomendo! ",Custo beneficio ótimo ,2018-06-20 00:00:00,2018-06-20 21:28:02
7baacd466a046bb84d5d05fcaaa8c0e3,2ff28727dd7a3cbb51cf9b8053a7103a,5,Excelente serviço!,"Chegou antes do prazo, muito bem embalado em perfeita condições.",2018-07-08 00:00:00,2018-07-11 10:34:53
dcba8aa29924570e35854e34f82caa38,cf14f34423154c055c6677b22cbfbf68,2,Veio so um,Eu comprei 2unidade veio só uma estou aguardando o outro! ,2018-06-15 00:00:00,2018-06-17 12:26:15
4d7186c813893e9337575dfeedadf173,e62907b8603f88422352b8499461d59b,1,Produto com defeito,"Bom dia recebi o produto mas ao usar percebi que está com defeito nas lâminas, estão desalinhados e o pente montado torto como faço para trocar?",2018-04-29 00:00:00,2018-04-30 13:37:41
cebebf888332f2a9e7f3fc918acc153f,a10ef4b2a1227735d11f3a48a5f5f4b5,5,Muito bom!,Muito bom! Foi entregue entes do prazo.,2018-08-29 00:00:00,2018-08-30 10:37:44
c3e8cd83117a3b560a2f191dc07bc07e,835dcecf534791041554b984434d72a0,5,"Aprovadíssimo, recomendo!","Nunca recebi uma encomenda tão rápido assim, o produto chegou perfeito do jeito que eu queria e super rápido.",2018-05-17 00:00:00,2018-05-22 20:29:32
05219ef8d65444fbc05e8400bb55a7c3,becde0f445f588a3118a3c12bf1bef9a,5,Controle remoto,Funciona perfeitamente,2018-05-25 00:00:00,2018-05-25 21:23:02
fda44869178ded7ac2f6804d40980075,4d680edbaa7d3d9bed69532957368a03,1,Pedido não entregue ,Se não me derem uma posição quanto o meu pedido não entregue terei que tomar minhas providências na justica para sanar meu problema.,2018-08-28 00:00:00,2018-08-30 11:07:07
fda4609971356b4ec1a45a0d8ed0756b,9a5199b42599c11214ac9f95cfb17043,4,Super Recomendo,Super recomendo,2018-08-07 00:00:00,2018-08-10 13:53:31
9b0f0c4e4203a47f7063599da3eea243,f9973a8e3b13fd415733a5068d58140d,5,Relógio Casio feminino,"Entrega dentro do prazo, tudo certinho!!",2018-05-18 00:00:00,2018-05-20 17:47:49
f4e937998e7a06e8dcf7fd5b7dd570e7,25f0e2e1bdd2acf4c251364f1f6b4c0d,5,10,Bom recomendo,2018-07-27 00:00:00,2018-07-27 22:35:57
f2a530d02136d2d9bc8cce42be047699,f15eda4eee582fbfebc330748f24e208,1,Faltando produto ,"Foi entregue somente a capa do celular, faltando a película que foi comprada juntamente com a capa. ",2018-07-13 00:00:00,2018-07-13 22:26:25
ef049ba08c211a4b665385cd791d8940,7a227e2ea9a13f4337b6a153d3cd5495,5,Recomendo!,"Atendimento rápido, prazo atendido e produto de qualidade. Recomendo.",2018-05-17 00:00:00,2018-05-20 14:19:52
f2793561b5c8e902bc22b2b2b34a74ef,5b03dc75d71e4a3940c88c4c9cdf6c2c,4,Excelente produto ,"O prazo parecia grande porem me entregaram antes do prazo.
A única reclamação é que pagamos o frete para receber o produto em casa e para a infelicidade a transportadora contratada é os Correios,. ",2018-05-19 00:00:00,2018-05-22 13:13:15
219ead8eef0fa9f7000d4662b79d64c9,c7c04230198e37566eee8abf31314112,5,farol de led,Chegou no prazo produto bom,2018-08-25 00:00:00,2018-08-25 19:45:08
242045cb90c299cae3b906ec88d23f03,30ef7c120f099b71e0e0eae30f95c954,5,super recomendo,"compro sempre, gosto das lannister",2018-07-27 00:00:00,2018-07-30 15:52:12
e4db9d36ade437303fb88b5b309d954d,877e88c213b1ca25f07ece4878bb8acc,3,Média,Preciso que vcs resolvam o meu problema de trocar o produto,2018-06-05 00:00:00,2018-06-05 20:15:37
be947502aeb50cfff1c1febe172f4f93,aefb6e25e51048718af6f447c7fdfc47,5,Ótimo,Produto condiz com as especificações!,2018-07-05 00:00:00,2018-07-06 10:54:33
49aa36f2bb5d6aa5f11b936274ccd97e,2f8dd4ef8e90826fb9e28ef7af565cf5,5,Super recomendo,Tudo ok,2018-05-10 00:00:00,2018-05-13 16:52:44
a07356cd3a586d9c98bf9a3d99dfde69,5a30bac46bd67c48565822b5789c0954,5,Repeti a compra,"Comprei um organizador de porta malas para teste. Gostei muito do produto. Muito prático, dobrável e ajusta perfeitamente ao carrinho de transporte. Chegou antes do prazo.",2018-08-09 00:00:00,2018-08-16 15:50:20
0e0daa33d6d7564c84c6e90d1513d5f4,7e093cfcd0f2a3b150e15125356fc4d3,2,Produto errado.,Pedi um cesto marfim e recebi um verde.,2018-06-27 00:00:00,2018-06-28 13:29:47
14b445ec5a4a2fd600e00baf71e70933,0487b772aa23074a39079a6967041b72,5,Parece estar tudo correto,"Não usei o machado ainda, mas parece em ordem e a entrega foi rápida.",2018-07-31 00:00:00,2018-08-01 17:39:38
70475385a0628cbcbf6e0ba534ab69d4,b44b36e6b69be34f58753d3b56d24001,1,Produto errado,Comprei o jogo LEGO Movie (ps3) e recebi LEGO Batman (ps3). Total falta de descaso com o consumidor. Já reclamei via stark e ninguém entrou em contato para solucionar.,2018-08-08 00:00:00,2018-08-08 20:12:05
ad3fd2d64b3ecb30be2340ec96ecd382,887c5d8c7e26394fd67b1ba6f1c72c7a,1,Ainda não recebi.,"Recebi o e-mail perguntando se eu recebi meu produto, porem já passou do prazo de entrega e ainda NÃO recebi meu produto, e diz que se eu não responder o e-mail seria dado como produto entregue.",2018-05-31 00:00:00,2018-06-03 19:24:55
2e4bd919c76bcd73e742995054200e4c,d8477e03a0b0c97723a5221b2044f68e,1,Ruim,O produto chegou com a caixa amassada,2018-08-01 00:00:00,2018-08-01 19:41:29
0dc66c89ecb0e6d9a1d380f1cd90ddda,bff5893b9060256be8fd7d7d01b556e3,1,mercadoria não entregue a,Não posso avaliar se ainda não recebi a mercadoria,2018-08-15 00:00:00,2018-08-16 11:58:54
d49efafc9024d8bd0abf42385cbc7287,57a10b4e5b1a9982b487b6e33d8cc0bf,5,otimo,Tive muito prazer em comprar com voces,2018-04-29 00:00:00,2018-05-01 17:43:05
7c1c5966a45085e0e06acfe1fcebc2ea,17b3a989f0a87769c633d0ed07ad1319,1,Não Recomendo,"A tinta não é de qualidade boa, entupiu a cabeça dos bocais de tintas da impressora.",2018-05-10 00:00:00,2018-05-13 01:46:05
3d0660ca06c2c6fe5e780b303b74380c,47d7bd38284cac71afd4fb618c810b6b,1,Não recomendo,A targaryene está dizendo que entregou as cinco banquetas mas só recebi duas. Tenho como resolver sem entrar com PROCON?,2018-07-03 00:00:00,2018-07-04 16:23:34
144adb6251deee040208e17ab8c0826a,d25091a3e5d9d4a0a83ad9413f8828d2,5,Ótimo produto ,"O relógio é lindo, minha esposa adorou.",2018-05-17 00:00:00,2018-05-21 03:14:12
18028c1c1327ad82a949b2e5177350e6,c282af09e5db227f93b1f3175aba57e6,5,Muito bom e rápido. ,ótimo,2018-06-17 00:00:00,2018-06-20 01:44:27
d783b9df1cbb8273c3fd93dabebc7028,fa501c06e7a60e98b43e678fd5205c37,1,Produto de qualidade ruim,Produto diferente do que foi anunciado.,2018-08-08 00:00:00,2018-08-09 16:10:25
1c23d22bf43a107f9a0b6145e2ae37a0,bf0dde6fa777fd2de6aad874b828a9a9,5,Excelente parceiro,Entrega muito antes do prazo! Isso é muito bom!,2018-06-22 00:00:00,2018-06-23 03:13:20
33c4ef830add6e21cef32ea6001d0570,61fa6d238ae5d2e7063f2df458609c91,5,bom,produto condi plenamente com o anuncidao.,2018-07-12 00:00:00,2018-07-16 10:28:42
d42ed4b2d03074569c3059190921a858,986dae5bc78169ebbf74f5d5f79924ff,4,Bom,Por favor preciso que resolva meu problema pq gosto muito dessa loja mais meu pedido veio errado,2018-06-12 00:00:00,2018-06-12 22:28:14
7bc4490cb81a2cfd766bdc97b8aad8ef,f52085b82745f88592fcf7a4a4733949,5,Nota 10,Recomendo para todos muito boa ,2018-07-31 00:00:00,2018-07-31 21:43:41
0e25b6e15afe6de6cf1667720077d189,ca252aefd6f7ef3c5879eaab99e277eb,5,otimo,excelente prazo de entrega,2018-05-16 00:00:00,2018-05-20 16:37:03
b45c403b02b51a15dd596284558c644a,29a4fbb32fb0af037ac01c6154484f06,5,10,Gosto muito boa a loja americana,2018-03-09 00:00:00,2018-05-08 18:35:42
accbc4ba53c6e7bc3bdbe4e5e7482649,0e3338b5499d77ae55c16c4e1c9f30e9,4,Muito bom,Ótimo custo benefício ,2018-06-13 00:00:00,2018-06-14 11:24:44
d034cada9526d1e83121cc3336a42a50,2b7e04dafad49a3e4eb2ee14ad07485a,5,10,eu gostei muito e recomendo que todos compre nest loja,2018-06-15 00:00:00,2018-06-17 01:19:00
c79568f6ba3ebe150500e1bb2dfb09f0,a027e89cd6295407d6e1f2d2a8f73523,1,Faltando uma peça,"Comprei 2 e recebi apenas 1.

Na nota fiscal consta 2 peças e quantidade de VOLUME 1, sendo que dentro do volume só tem um cobertor, que por sinal de qualidade PÉSSIMA.",2018-06-16 00:00:00,2018-06-18 11:20:00
dd9b69083638e61cfbacf033e05c4f4e,66eebf0e266f975af04450e28dcadbf1,2,Produto errado,"Produto errado.
Descrição dizia com Bluetooth e atendia ligações de até 2 celulares. 
O produto que chegou não faz isso, não vou trocar para não me incomodar mais, azar...",2018-08-25 00:00:00,2018-08-26 00:22:24
a494245932f5649aa52cc096a3fd36c7,70e54926c72b6a695f5b3421573b2c29,1,NADA DO QUE COMPREI,"FOI ENTREGUE UM PRODUTO DE OUTRA MARCA, O PRAZO NÃO FOI CUMPRIDO, FRETE CARO, ENFIM ESSA COMPRA FOI UM DESASTRE",2018-05-15 00:00:00,2018-05-21 12:03:57
4bd34a108069f4b42861489333b6b777,0a629239073738043764cd721c8ab2da,4,Ok,Não tive problemas em comprar nesse site,2018-06-22 00:00:00,2018-06-22 22:25:09
2eab2c8f458335e0cfec2a6182988b3e,2aaab7e991347226dbda1f61c6785f88,1,Ruim,Nao se vende e so depois de 1mes avisa nao ter oproduto ,2018-08-12 00:00:00,2018-08-12 15:41:57
52f490edf74cde896d94c71278ed930c,24c7fef753636c54b5290c9047a82432,5,Ótimo,Recomendo entrega antes do previsto,2018-04-26 00:00:00,2018-04-28 23:00:32
66521d424eab693a3555fa21124cdc2e,355b4e6204fe47b46901e1c030255e77,5,recomendo,"nota mil entrega certa e antes do prazo

parabéns lojas lannister. ",2018-08-01 00:00:00,2018-08-10 11:58:02
28182a0b45f3e327c285d4864b7694a2,d55668bb11f39447c1b40421a936e403,3,cortador de garrafas vidr,"para fazer um novo pedido estou aguardando, o ressarcimento do valor do produto não recebido.",2018-05-24 00:00:00,2018-05-28 13:57:31
f81782f1e4c7f6bac3576397ea438e43,484dca40df3d3e143c32574fc87387ca,5,Máximo ,Entrega dentro do prazo ,2018-07-04 00:00:00,2018-07-05 05:00:05
be841bacf330bacd64f91f883f917379,ce0fc5f1ff91f6aaf5eae637a2827b2e,5,Muito bom,Ótima compra.,2018-06-12 00:00:00,2018-06-12 15:53:55
294286a69e9506b1e1896b53dac18b4c,8ca4b77b042042e7388a0df85b37ebeb,5,Top.,Produto com excelente qualidade. ,2018-05-16 00:00:00,2018-05-20 19:35:03
3d19852c23fff17c55a4e8f29aa71b9e,0a131976e98291762104959158e2bdc6,1,Pessimo,Meu produto veio falsificado. ,2018-08-06 00:00:00,2018-08-07 15:40:29
4054a4d30d4ab812366b300cc0fa2559,8a56969338e5970acc6a4e8d0e0c92a3,5,Excelente,"Ótimo joystick, principalmente para Retropie do Raspberry Pi.",2018-08-08 00:00:00,2018-08-09 10:36:11
1c90f28058ef78800e6e34a00ef10b67,0b49ef15b00408f4b3cc8c7ac0c5ae19,4,recomendo,"tudo perfeito, entrega, prazo e produto.",2018-08-11 00:00:00,2018-08-14 14:19:41
f738552ad52974645bc7d46536b7c42d,1a36898abaa63533a009c410d9947357,1,NAO GOSTEI,"PERCEBI UM ERRO APÓS FECHAR A COMPRA. IMPOSSIVEL CANCELAR, MESMO ANTES DE EMITIR NF. NÃO RESPONDEM EMAIL, CONTATO TELEFONICO NAO FUNCIONA. PÉSSIMA EXPERIENCIA",2018-05-04 00:00:00,2018-05-07 19:24:14
1e644a660c6ebedd1432517632e1c005,8881dc280b8de23e6913aaee6bf61bb5,5,ótimo ,Produto de excelente fabricação. ,2018-06-16 00:00:00,2018-06-18 11:37:37
